0			
1	紅蓮都市スペランツァ	6708 1	
2	紅蓮都市スペランツァ	6708 1	
3	街の人	6548 108	
4	きっと、エルレインさまも		linebreak
	あなたたちと同じぐらい		linebreak
	いや、もっとお美しいんでしょうねぇ		
5	街の人	6548 108	
6	････すごい！		linebreak
	はじめて見た！		
7	{Char:01}	6468 29	
8	な、なんだなんだ？	6557 103	
9	街の人	6548 108	
10	外から来た････しかも		linebreak
	こんな可愛らしい女の子たちを		linebreak
	はじめて見ましたッ！		
11	青年	6471 112	
12	ひえぇ～！		linebreak
	なんで、おいかけてくるんですかぁ!?		
13	{Char:01}	6468 29	
14	そっちこそ		linebreak
	どうして逃げるんだよ！		
15	青年	6471 112	
16	いや、その････		linebreak
	外の世界から来たなんて		linebreak
	バイ菌が、たくさんついてそうで････		
17	青年	6471 112	
18	う、うわぁっ!!		linebreak
	こ、こっちにこないでくださぁい!!		
19	{Char:01}	6468 29	
20	なに、これ？		
21	{Char:03}	6470 55	
22	ボタンがついてるな････		linebreak
	押してみっか		
23	{Char:03}	6470 55	
24	うわっ！		linebreak
	な、なんだ!?		
25	{Char:04}	6481 269	
26	世界地図のようだな		
27	{Char:04}	6481 269	
28	だが、これは････		
29	{Char:05}	6481 239	
30	同じだ････山も、川も、みんな		linebreak
	あたしたちの知っているのと		linebreak
	同じ場所にある！		
31	{Char:04}	6481 269	
32	これで、間違いないな		linebreak
	この世界は、やはり		linebreak
	僕たちのいた世界と同じなんだ		
33	{Char:03}	6470 55	
34	でもよ、街は違ってるぜ？		linebreak
	クレスタも、アイグレッテも		linebreak
	ハイデルベルグも無い		
35	{Char:04}	6481 269	
36	場所も、名前も違うな		linebreak
	これが歴史改変の手掛かりに････		
37	{Char:04}	6481 269	
38	････ん？		
39	{Char:04}	6481 269	
40	････本当か？		linebreak
	天地戦争時代と		linebreak
	変わっていないのか!?		
41	{Char:01}	6468 29	
42	{Char:04}、どうしたの？		
43	{Char:04}	6481 269	
44	あ、いや････	6659 436	
45	{Char:04}	6481 269	
46	ヴァンジェロもスペランツァも		linebreak
	天地戦争時代以前にあった		linebreak
	街の名前らしい		
47	{Char:04}	6481 269	
48	本来ならば、天地戦争が終結したあと		linebreak
	壊滅した街を復興させる過程で		linebreak
	名称や場所が変わった		
49	{Char:04}	6481 269	
50	だが、この世界では		linebreak
	それが行われていない････		linebreak
	歴史が、ねじ曲げられているんだ		
51	{Char:01}	6468 29	
52	そっか････		
53	{Char:05}	6481 239	
54	ねぇ、この街、ハイデルベルグと		linebreak
	同じ場所にあるんじゃない？		
55	{Char:03}	6470 55	
56	どれどれ････レアルタってところか		linebreak
	で、今いるのがスペランツァだから････		linebreak
	なんとか、行けそうだな		
57	{Char:04}	6481 269	
58	地図で見るかぎりは、大きそうな街だな		linebreak
	ここなら、もっと		linebreak
	情報が手に入るかもしれない		
59	{Char:01}	6468 29	
60	よし、行こう！		linebreak
	ハイデルベルグ････		linebreak
	じゃなかった、レアルタへ！		
61	sx = %d	6468 244	
62	sy = %d	6468 245	
63	xl = %d	6468 246	
64	yl = %d	6468 247	
65	いってらっしゃいませ	6468 248	
66	{0B:01}{143408c0}{0B:00}ガルドになりますが	6468 249	linebreak
	お泊まりになりますか？		
67	お泊まりになりますか？	6468 250	
68	select	6468 137	
69	{03:0}　はい　	6468 252	linebreak
	　いいえ　		
70	ごゆっくりお休みください	6468 253	
71	おはようございます	6468 254	
72	お金が足りません	6468 255	
73	またのおこしをお待ちしております	6468 256	
74	set_parameter( myself, C_PARTY, 0 );	6468 257	
75	wait_map_scroll();	6468 258	
76	exit-party_togather( short spd )	6468 259	
77	次のイベントは宿屋で発生します	6468 260	linebreak
	宿屋への誘導メッセージ		
78	次のイベントも宿屋で発生します	6468 261	linebreak
	宿屋への誘導メッセージ		
79	次のイベントは神殿の門で発生します	6468 262	linebreak
	神殿への誘導メッセージ		
80	次のイベントは遺跡の入口で発生します	6468 263	linebreak
	遺跡への誘導メッセージ		
81	次のイベントは村の中で発生します	6468 264	linebreak
	村の中への誘導メッセージ		
82	次のイベントは池付近で発生します	6468 265	linebreak
	池への誘導メッセージ		
83	次のイベントはスタンの家で発生します	6468 266	linebreak
	スタンの家への誘導メッセージ		
84	次のイベントはハイデルベルグ広間で発生します	6468 267	linebreak
	ハイデルベルグ城広間への誘導メッセージ		
85	次のイベントは公園付近で発生します	6468 268	linebreak
	公園付近への誘導メッセージ		
86	次のイベントは記念公園で発生します	6468 269	linebreak
	記念公園への誘導メッセージ		
87	次のイベントはハイデルベルグ城謁見の間で発生します	6468 270	linebreak
	ハイデルベルグ城謁見の間への誘導メッセージ		
88	次のイベントは城の客室で発生します	6468 271	linebreak
	客室への誘導メッセージ		
89	次のイベントは噴水広場で発生します	6468 272	linebreak
	噴水広場への誘導メッセージ		
90	次のイベントは世界地図部屋で発生します	6468 273	linebreak
	世界地図部屋への誘導メッセージ		
91	次のイベントはレアルタ資料室で発生します	6468 274	linebreak
	レアルタ資料室への誘導メッセージ		
92	次のイベントは作戦室で発生します	6468 275	linebreak
	作戦室への誘導メッセージ		
93			
94	debug	6468 277	
95	debug	6468 277	
96	時系列に対応するメッセージはありません	6468 279	
97	debug	6468 277	
98	この時系列のシナリオは、十年後のストレイライズ大神殿町キャラシナリオテキスト	6468 281	linebreak
	「1500X_??.STX」に記載しています		
99	debug	6468 277	
100	この時系列では参拝客は神殿内に配置しないので	6468 283	linebreak
	話しかけることはできない		
101	debug	6468 277	
102	この時系列のシナリオは、十年後のストレイライズ大神殿町キャラシナリオテキスト	6468 281	linebreak
	「1500X_??.STX」に記載しています		
103	notice	6468 286	
104	{1625bac0}を手に入れました	6470 116	
105	notice	6468 286	
106	{Item:4294967295}を手に入れました	6468 289	
107	notice	6468 286	
108	{1625c2c0}がありましたが	6470 120	linebreak
	いっぱいで持てませんでした		
109	notice	6468 286	
110	{1625c6c0}を受け取りましたが	6470 122	linebreak
	いっぱいで持てませんでした		
111	notice	6468 286	
112	何もありません	6468 295	
