0			
1	チェリク・民家	6638 1	
2	チェリク	6634 1	
3	民家	6533 3	
4	お姉さん	6511 61	
5	巡礼者のおかげで		linebreak
	この街がうるおうようになったのが		linebreak
	十年前		
6	お姉さん	6511 61	
7	でも、この十年間で		linebreak
	大勢がアイグレッテに		linebreak
	移住しちゃってね		
8	お姉さん	6511 61	
9	結果的には大赤字････		linebreak
	街自体も廃れちゃたし		linebreak
	ここも長くはないかもね		
10	お姉さん	6511 61	
11	私は神様なんて興味無いけど		linebreak
	みんなはそうじゃないみたい		
12	お姉さん	6511 61	
13	フォルトゥナ神の現世利益を信じて		linebreak
	多くの人間がアイグレッテに		linebreak
	移住していったわ････		
14	トッシュー		
15	いょぅ！旅人さん！		linebreak
	オレはトッシューっていうんだ！		linebreak
	一昔前まで名の知れた戦士だったんだぜ！		
16	トッシュー	6639 14	
17	その昔、四英雄のスタンと共に		linebreak
	モンスターと戦ったことがあるんだ！		linebreak
	もちろんモンスターは秒殺して		linebreak
	やったがね！		
18	{Char:01}	6468 29	
19	そういえば昔、父さんから		linebreak
	『ナメクジに襲われてた少年を		linebreak
	助けた事がある』って聞いたなあ		linebreak
	その少年の名前がトッシューとか････		
20	トッシュー	6639 14	
21	うぐっ！		linebreak
	な、なぜお前は真実を		linebreak
	知っているんだ!?		
22	トッシュー	6639 14	
23	ああ、そうさ！		linebreak
	俺はスタンさんに助けられた事があるさ！		linebreak
	なにしろ、あの頃の俺は		linebreak
	まだガキだったしな！		
24	トッシュー	6639 14	
25	へっ！でも名の知れた戦士ってのは		linebreak
	本当だぜ？		linebreak
	スタンさんと出会ってから、本気で		linebreak
	剣を学んだからな		
26	トッシュー	6639 14	
27	あの人に会ったおかげで		linebreak
	俺の人生は大きく変わったよ		linebreak
	スタンさんは本物の英雄さ！		
28			
29	ニワトリがいる		
30			
31	ごくふつうのトイレだ		
32	シェフ	6472 64	
33	{16347cc0}作ってる？	6534 22	
34	シェフ	6472 64	
35	{16347cc0}の作り方を	6534 24	linebreak
	知りたいですか？		
36	select	6468 137	
37	{03:0}　はい　	6468 252	linebreak
	　いいえ　		
38	シェフ	6472 64	
39	{16347cc0}の作り方を	6534 28	linebreak
	教えてあげよう		
40	シェフ	6472 64	
41	自分で作るのかい？	6472 73	linebreak
	まぁ、それもいいだろう		
42	シェフ	6472 64	
43	{16347cc0}のレシピがあるんだが、	6534 32	linebreak
	{0B:01}{143474c0}{0B:00}ガルドで買わないか？		
44	select	6468 137	
