0			
1	アイグレッテ・食材屋		
2	アイグレッテ	6523 2	
3	食材屋	6472 4	
4			
5	ここはアイグレッテ食材屋です		
6			
7	ＴＯＤ２フラグを変えますか？	6471 367	pagebreak
			
8	{Char:1000}	6471 16	
9	{03:0}{Num:10000} : 第１章	6483 20	linebreak
	{Num:20000} : 第２章		linebreak
	{Num:30000} : 第３章		linebreak
	{Num:40000} : 第４章		
10	時代を変更しました	6471 370	
11	変更しませんでした	6468 134	
12			
13	{184464c0}	6471 373	
14	食材屋	6472 4	
15	いらっしゃいませ	6516 20	
16	ありがとうございます	6516 21	
17	またおこしください	6516 22	
18	食材屋	6472 4	
19	食材屋	6472 4	
20	いらっしゃいませ		linebreak
	どうぞみていってください		
21	シェフ	6472 64	
22	{16347cc0}作ってる？		
23	シェフ	6472 64	
24	{16347cc0}の作り方を		linebreak
	知りたいですか？		
25	select	6468 137	
26	{03:0}　はい　	6468 252	linebreak
	　いいえ　		
27	シェフ	6472 64	
28	{16347cc0}の作り方を		linebreak
	教えてあげよう		
29	シェフ	6472 64	
30	自分で作るのかい？	6472 73	linebreak
	まぁ、それもいいだろう		
31	シェフ	6472 64	
32	{16347cc0}のレシピがあるんだが、		linebreak
	{0B:01}{143474c0}{0B:00}ガルドで買わないか？		
33	select	6468 137	
34	{03:0}　はい　	6468 252	linebreak
	　いいえ　		
35	シェフ	6472 64	
36	お金が足りないね	6472 79	
37	シェフ	6472 64	
38	{16347cc0}のレシピを		linebreak
	売ってあげよう		
39	シェフ	6472 64	
40	まぁ、しようがないな	6472 83	
41	{162480c0}、{162482c0}、{162484c0}		
42	{162480c0}、{162482c0}、{162484c0}、		linebreak
	{162486c0}、{162488c0}		
43	{162480c0}、{162482c0}、{162484c0}、	6534 42	linebreak
	{162486c0}、{162488c0}		
44	{162480c0}、{162482c0}、{162484c0}、	6534 42	linebreak
	{162486c0}、{162488c0}		
45	{162480c0}、{162482c0}、{162484c0}、	6534 42	linebreak
	{162486c0}、{162488c0}		
46	{162480c0}、{162482c0}、{162484c0}、		linebreak
	{162486c0}		
47	{162480c0}、{162482c0}、{162484c0}、	6534 42	linebreak
	{162486c0}、{162488c0}		
48	{162480c0}、{162482c0}、{162484c0}、	6534 42	linebreak
	{162486c0}、{162488c0}		
49	シェフ	6472 64	
50	{16347cc0}を作るのに必要な食材は		linebreak
	{184478c0}です		
51	シェフ	6472 64	
52	材料を持っているじゃないか	6472 95	
53	シェフ	6472 64	
54	ゆずってくれれば{16347cc0}を		linebreak
	作るがどうだい？		
55	select	6468 137	
56	{03:0}　はい	6472 99	linebreak
	　いいえ		
57	シェフ	6472 64	
58	そうか、待ってな　		linebreak
	すぐに{16347cc0}を作ってやるよ		
59	シェフ	6472 64	
60	残念だな	6472 103	linebreak
	凄く美味いのに･･･		
61	シェフ	6472 64	
62	食材を探しているんだ	6472 105	linebreak
	見つけたら持ってきてくれないかい？		
63	シェフ	6472 64	
64	お前には資格がない	6472 107	linebreak
	また、出直して来るといい		
65	シェフ	6472 64	
66	お前のような奴を待ってた	6472 109	linebreak
	これをゆずるのに相応しい料理人を		
67	notice	6468 286	
68	{16347cc0}のレシピを拾いました		
69	notice	6468 286	
70	{163490c0}の作り方を覚えました		
71	sx = %d	6468 244	
72	sy = %d	6468 245	
73	xl = %d	6468 246	
74	yl = %d	6468 247	
75	いってらっしゃいませ	6468 248	
76	{0B:01}{143408c0}{0B:00}ガルドになりますが	6468 249	linebreak
	お泊まりになりますか？		
77	お泊まりになりますか？	6468 250	
78	select	6468 137	
79	{03:0}　はい　	6468 252	linebreak
	　いいえ　		
80	ごゆっくりお休みください	6468 253	
81	おはようございます	6468 254	
82	お金が足りません	6468 255	
83	またのおこしをお待ちしております	6468 256	
84	set_parameter( myself, C_PARTY, 0 );	6468 257	
85	wait_map_scroll();	6468 258	
86	exit-party_togather( short spd )	6468 259	
87	次のイベントは宿屋で発生します	6468 260	linebreak
	宿屋への誘導メッセージ		
88	次のイベントも宿屋で発生します	6468 261	linebreak
	宿屋への誘導メッセージ		
89	次のイベントは神殿の門で発生します	6468 262	linebreak
	神殿への誘導メッセージ		
90	次のイベントは遺跡の入口で発生します	6468 263	linebreak
	遺跡への誘導メッセージ		
91	次のイベントは村の中で発生します	6468 264	linebreak
	村の中への誘導メッセージ		
92	次のイベントは池付近で発生します	6468 265	linebreak
	池への誘導メッセージ		
93	次のイベントはスタンの家で発生します	6468 266	linebreak
	スタンの家への誘導メッセージ		
