0			
1	アイグレッテ港		
2	アイグレッテ港	6557 1	
3	アイグレッテ港	6557 1	
4	アイグレッテ港	6557 1	
5			
6	ここはアイグレッテの港です		
7			
8	ＴＯＤ２フラグを変えますか？	6471 367	pagebreak
			
9	{Char:1000}	6471 16	
10	{03:0}{Num:21000} : スノーフリアへ		linebreak
	{Num:30100} : 第２章		linebreak
	{Num:50300} : チェリクへ（未来）		linebreak
	{Num:40000} : 第４章		
11	時代を変更しました	6471 370	
12	変更しませんでした	6468 134	
13			
14	{184464c0}	6471 373	
15	チケット売り		
16	定期船のチケットは完売です		
17	チケット売り	6557 15	
18	ここは船着き場です		
19	チケット売り	6557 15	
20	申し訳ありませんが		linebreak
	定期船のチケットは完売です		
21	チケット売り	6557 15	
22	次の便までお待ち下さい		
23	チケット売り	6557 15	
24	ここは船着き場です	6557 18	
25	チケット売り	6557 15	
26	ここからはチェリクに行けます		linebreak
	船に乗りますか？		
27	select	6468 137	
28	{03:0}　チェリクに行く（{0B:01}{14246cc0}{0B:00}ガルド）　		linebreak
	　船には乗らない　		
29	チケット売り	6557 15	
30	おいおい、金が足りないじゃないか		linebreak
	カンベンしてくれよ、お客さん！		
31	チケット売り	6557 15	
32	ここからはチェリクに行けます	6557 26	linebreak
	船に乗りますか？		
33	select	6468 137	
34	{03:0}　チェリクに行く　		linebreak
	　船には乗らない　		
35	チケット売り	6557 15	
36	お客さん、いいのかい？		linebreak
	急がないと、船が出ちまうぜ！		
37	{Char:01}	6468 29	
38	ウッドロウ王ってさ		linebreak
	どんな人なんだろう!?		
39	{Char:03}	6470 55	
40	ま、英雄王と呼ばれるほどの方だ		linebreak
	ただ者じゃないのは、確かだな		
41	{Char:02}	6471 14	
42	今度こそ、本物の英雄だと		linebreak
	いいのだけど････		
43	{Char:04}	6481 269	
44	会えばわかることだ		linebreak
	それより、チケットは		linebreak
	買わなくていいのか？		
45	{Char:01}	6468 29	
46	あっ、すっかり忘れてた！		linebreak
	早いとこ、買いに行こうぜ！		
47	チケット売り	6557 15	
48	{Char:01}	6468 29	
49	おじさん、スノーフリア行きの		linebreak
