0			
1	デュナミス孤児院	6476 1	
2	デュナミス孤児院	6476 1	
3			
4	{03:0}ここは孤児院ベランダです		
5			
6	{03:0}ＴＯＤ２フラグを変えますか？	6476 9	pagebreak
			
7	{Char:1000}	6471 16	
8	{03:0}{Num:10300} : ルーティ登場		linebreak
	{Num:20000} : 第２章		linebreak
	{Num:30000} : 第３章		linebreak
	{Num:40000} : 第４章		
9	{03:0}時代を変更しました	6476 12	
10	{03:0}変更しませんでした	6476 13	
11			
12	リィム	6479 6	
13	ふうっ		linebreak
	お洗濯、おしまい！		
14	リィム	6479 6	
15	みんな、エンリョなく		linebreak
	どろんこにしちゃうから		linebreak
	タイヘンなのよね～		
16	{Char:03}	6470 55	
17	リィムは		linebreak
	いいヨメさんになりそうだな		
18	リィム	6479 6	
19	{Char:01}にいちゃん		linebreak
	{Char:03}にいちゃんも		linebreak
	あんまり服をよごしちゃダメよ		
20	{Char:01}	6468 29	
21	ごめいわくおかけします････		
22	リィム	6479 6	
23	ふうっ	6484 13	linebreak
	お洗濯、おしまい！		
24	リィム	6479 6	
25	みんな、エンリョなく	6484 15	linebreak
	どろんこにしちゃうから		linebreak
	タイヘンなのよね～		
26	{Char:01}	6468 29	
27	おはよう････リィム		linebreak
	Ｚｚｚ････		
28	リィム	6479 6	
29	あらあら		linebreak
	{Char:01}にいちゃん		linebreak
	ヨダレがたれてるわよ		
30	リィム	6479 6	
31	もう{Char:01}にいちゃんったら		linebreak
	ホントだらしないわねぇ		
32	リィム	6479 6	
33	{Char:01}にいちゃん		linebreak
	あんまり服よごさないでよ		
34	{Char:01}	6468 29	
35	ゴメン		linebreak
	今日も汚れると思う････		
36	リィム	6479 6	
37	もう････！		linebreak
	{Char:01}にいちゃんの服が		linebreak
	いちばんお洗濯が大変なんだからね～！		
38	リィム	6479 6	
39	もう････		linebreak
	{Char:01}にいちゃんったら		linebreak
	また、服よごして		
40	リィム	6479 6	
41	ハンカチとチリガミはもった？		linebreak
	わすれものはない？		
42	{Char:01}	6468 29	
43	リィム、母さんみたいなこと		linebreak
	言うなよな～		
44	リィム	6479 6	
45	だって、{Char:01}にいちゃんは		linebreak
	そういうトコが		linebreak
	ゼンゼンなってないんだもの		
46	リィム	6479 6	
47	{Char:01}にいちゃん		linebreak
	お洗濯も、ちゃんとじぶんで		linebreak
	やらないとダメよ！		
48	{Char:01}	6468 29	
49	はい････		
50	リィム	6479 6	
51	あ、おかえり、{Char:01}にいちゃん！		linebreak
	洗濯ものあったら		linebreak
	出しといてね		
52	リィム	6479 6	
53	ベランダは、いちばん		linebreak
	見晴らしがいいでしょ		
54	リィム	6479 6	
55	スタン父さんが帰ってきたら		linebreak
	いちばん最初に		linebreak
	見つけられるかな？		
56	リィム	6479 6	
57	ふ～ん････		linebreak
	その人、おにいちゃんの恋人？		
58	{Char:02}	6471 14	
59	えっ！		linebreak
	そんな････恋人だなんて････!!		
60	リィム	6479 6	
61	あなた････		linebreak
	{Char:01}にいちゃんの服		linebreak
	お洗濯してるの？		
62	{Char:02}	6471 14	
63	うん････		linebreak
	ときどきだけど････		
64	{Char:01}	6468 29	
65	リィム		linebreak
	やめろって････!!		
66	リィム	6479 6	
67	あ、おかえり、{Char:01}にいちゃん！	6484 51	linebreak
	洗濯ものあったら		linebreak
	出しといてね		
68	リィム	6479 6	
69	{Char:01}にいちゃんの服は		linebreak
	ず～っと、わたしが		linebreak
	お洗濯してたんだよ		
70	リィム	6479 6	
