0			
1	ねこにんの村・民家		
2	ねこにんの村	6917 1	
3	民家	6533 3	
4			
5	大きくもなければ		linebreak
	あまりのっぽでもない		
6	NOTICE	6471 280	
7	{Item:10}を１個手に入れました		
8			
9	戸棚です　何か隠せます	6918 11	
10			
11	マーボーカレーだ！	6474 17	
12	{Char:01}	6468 29	
13	あれ、この部分････		
14	{Char:01}	6468 29	
15	あっ！！		
16	ねこにん	6596 209	
17	あっ！！		linebreak
	直したばっかりだったのにひどいニャ････		
18	ねこにん	6596 209	
19	ふかふかマットが		linebreak
	やさしく肉球にフィットなのニャ		
20	ねこにん	6596 209	
21	この村の家は		linebreak
	温泉を使って床暖房になってるのニャ		
22	ねこにん	6596 209	
23	ひどいにゃ････		
24	ねこにん	6596 209	
25	すきま風も気持ち良いニャ～		linebreak
	しばらくこのままにするニャ		
26	ねこにん	6596 209	
27	すきま風が気持ち良いニャ～		
28	きぷるち		
29	スーツ破れちゃったので		linebreak
	今は修復中ニャ････		
30	きぷるち	6919 28	
31	「ねこにんスーツ」		linebreak
	急いで直してるニャ		
32	きぷるち	6919 28	
33	早くフカフカになりたいニャ		
34	？？？	6481 145	
35	ムッ！		linebreak
	見つかってしまったニャ！		
36	？？？	6481 145	
37	セッシャは、ねこにんの忍者		linebreak
	すなわち「猫人忍」だニャ		
38	猫人忍		
39	ねこにんにんでござるよ		linebreak
	ニンニンニンニン････だニャ！		
40	ごり		
41	この帽子、不評なんだよな････		
42	ごり	6919 40	
43	もしかして		linebreak
	『ネコみみ』じゃないからかなぁ････		
44	{Item:3074}	6917 7	
45	あ、すきまだミャ！		linebreak
	わちなら入れるミャ～　行ってくるミャ！		
46	{Item:3074}	6917 7	
47	こんなのがあったミャ		
48	NOTICE	6471 280	
49	{Item:3074}は、		linebreak
	{Item:473}を見せた		
50	{Item:3074}	6917 7	
51	でも、持ち物がいっぱいだから		linebreak
	渡せないのミャ		linebreak
	これは元に戻しておくミャ		
52	{Item:3074}	6917 7	
53	お散歩楽しかったミャ		linebreak
	お先にかえるミャ		
54			
55	{03:0}ここはneko_r03です		
56	NULL	6918 56	
57	壁壊れフラグ変更？		linebreak
	ＯＮ		linebreak
	ＯＦＦ		
58	ON	6780 144	
59	OFF	6780 145	
60	OFF	6780 145	
61			
62	{03:0}ＴＯＤ２フラグを変えますか？	6476 9	pagebreak
			
63	{Char:1000}	6471 16	
64	{03:0}{Num:10000} : 第１章	6483 20	linebreak
	{Num:20000} : 第２章		linebreak
	{Num:30000} : 第３章		linebreak
	{Num:40000} : 第４章		
65	{03:0}時代を変更しました	6476 12	
66	{03:0}変更しませんでした	6476 13	
67			
68	sx = %d	6468 244	
69	sy = %d	6468 245	
70	xl = %d	6468 246	
71	yl = %d	6468 247	
72	いってらっしゃいませ	6468 248	
73	{0B:01}{143408c0}{0B:00}ガルドになりますが	6468 249	linebreak
	お泊まりになりますか？		
74	お泊まりになりますか？	6468 250	
75	select	6468 137	
76	{03:0}　はい　	6468 252	linebreak
	　いいえ　		
77	ごゆっくりお休みください	6468 253	
78	おはようございます	6468 254	
79	お金が足りません	6468 255	
80	またのおこしをお待ちしております	6468 256	
81	set_parameter( myself, C_PARTY, 0 );	6468 257	
82	wait_map_scroll();	6468 258	
83	exit-party_togather( short spd )	6468 259	
84	次のイベントは宿屋で発生します	6468 260	linebreak
	宿屋への誘導メッセージ		
85	次のイベントも宿屋で発生します	6468 261	linebreak
	宿屋への誘導メッセージ		
86	次のイベントは神殿の門で発生します	6468 262	linebreak
	神殿への誘導メッセージ		
87	次のイベントは遺跡の入口で発生します	6468 263	linebreak
	遺跡への誘導メッセージ		
88	次のイベントは村の中で発生します	6468 264	linebreak
	村の中への誘導メッセージ		
89	次のイベントは池付近で発生します	6468 265	linebreak
	池への誘導メッセージ		
90	次のイベントはスタンの家で発生します	6468 266	linebreak
	スタンの家への誘導メッセージ		
91	次のイベントはハイデルベルグ広間で発生します	6468 267	linebreak
	ハイデルベルグ城広間への誘導メッセージ		
92	次のイベントは公園付近で発生します	6468 268	linebreak
	公園付近への誘導メッセージ		
93	次のイベントは記念公園で発生します	6468 269	linebreak
	記念公園への誘導メッセージ		
94	次のイベントはハイデルベルグ城謁見の間で発生します	6468 270	linebreak
	ハイデルベルグ城謁見の間への誘導メッセージ		
95	次のイベントは城の客室で発生します	6468 271	linebreak
	客室への誘導メッセージ		
96	次のイベントは噴水広場で発生します	6468 272	linebreak
	噴水広場への誘導メッセージ		
97	次のイベントは世界地図部屋で発生します	6468 273	linebreak
	世界地図部屋への誘導メッセージ		
98	次のイベントはレアルタ資料室で発生します	6468 274	linebreak
	レアルタ資料室への誘導メッセージ		
99	次のイベントは作戦室で発生します	6468 275	linebreak
	作戦室への誘導メッセージ		
100			
101	debug	6468 277	
102	debug	6468 277	
103	時系列に対応するメッセージはありません	6468 279	
104	debug	6468 277	
105	この時系列のシナリオは、十年後のストレイライズ大神殿町キャラシナリオテキスト	6468 281	linebreak
	「1500X_??.STX」に記載しています		
106	debug	6468 277	
107	この時系列では参拝客は神殿内に配置しないので	6468 283	linebreak
	話しかけることはできない		
108	debug	6468 277	
109	この時系列のシナリオは、十年後のストレイライズ大神殿町キャラシナリオテキスト	6468 281	linebreak
	「1500X_??.STX」に記載しています		
110	notice	6468 286	
111	{1625c6c0}を手に入れました	6484 151	
112	notice	6468 286	
113	{Item:4294967295}を手に入れました	6468 289	
114	notice	6468 286	
115	{1625cec0}がありましたが	6484 155	linebreak
	いっぱいで持てませんでした		
116	notice	6468 286	
