0			
1	ストレイライズ大神殿	6547 1	
2	ストレイライズ大神殿	6547 1	
3			
4	{03:0}ここはイベント専用大聖堂です		
5			
6	{03:0}ＴＯＤ２フラグを変えますか？	6476 9	pagebreak
			
7	{Char:1000}	6471 16	
8	{03:0}{Num:20510} : {Char:02}とフィリア		linebreak
	{Num:20000} : 第２章		linebreak
	{Num:30000} : 第３章		linebreak
	{Num:40000} : 第４章		
9	{03:0}時代を変更しました	6476 12	
10	{03:0}変更しませんでした	6476 13	
11			
12	フィリア	6547 232	
13	････その前に、ひとつ質問があります	6548 18	linebreak
	あなたは、なぜ		linebreak
	英雄を求めるのですか？		
14	？？？	6481 145	
15	力が････	6548 20	linebreak
	世界を変えられるほどの力が		linebreak
	必要だからです		
16	力？	6548 21	
17	？？？	6481 145	
18	英雄とは、人々だけでなく	6548 23	linebreak
	この世界自体の運命すら		linebreak
	変えてしまうほどの力を持っています		
19	？？？	6481 145	
20	わたしは	6548 25	linebreak
	その力の源がいったい何なのか		linebreak
	知りたいのです		
21	？？？	6481 145	
22	そして、わたしも	6548 27	linebreak
	そんな力を、手に入れたいのです		
23	････私の目には	6548 28	linebreak
	あなたはすでに、大きな力を		linebreak
	持っているように見えます		
24	？？？	6481 145	
25	いいえ、ダメなんです！	6548 30	linebreak
	今のわたしの力では		linebreak
	足りないんです、全然！		
26	････	6477 38	
27	もうひとつ	6548 32	linebreak
	お聞きしたいことがあります		
28	英雄と出会い	6548 33	linebreak
	力を手に入れた時、あなたは		linebreak
	なにをするつもりなのですか？		
29	？？？	6481 145	
30	････	6477 38	
31	････話せない、ということですか	6548 36	linebreak
	それは、私が		linebreak
	あなたの求める英雄ではないから？		
32	？？？	6481 145	
33	････すみません	6548 38	
34	？？？	6481 145	
35	でも、悪いことに	6548 40	linebreak
	力を使うわけじゃありません！		linebreak
	信じてください！		
36	ええ、わかっています	6548 41	linebreak
	だからこそ、お聞きしたのです		
37	それほどの力と	6548 42	linebreak
	信念を持っているあなたが		linebreak
	いったい何を望むのかを		
38	････私には	6548 43	linebreak
	あなたがまるで････		
39	？？？？？	6481 79	
40	神の眼を砕いたという	6548 45	linebreak
	四英雄がひとり････		linebreak
	フィリア＝フィリスだな？		
41	あ、あなたは････!?	6548 46	
42	？？？？？	6481 79	
43	死にゆく者に	6548 48	linebreak
	名乗ったとしてもムダだ		linebreak
	････覚悟！		
44	？？？	6481 145	
45	フィリアさん!!	6548 50	
46	私のことはいいから！	6548 51	linebreak
	早く逃げて････！		
47	？？？？？	6481 79	
48	････弱い、弱すぎる	6548 53	linebreak
	これが、かつての英雄の姿とはな		linebreak
	まったく、失望させてくれる		
49	？？？？？	6481 79	
