0			
1	ノイシュタット		
2	ノイシュタット	6573 1	
3	ノイシュタット	6573 1	
4	ノイシュタット	6573 1	
5	ノイシュタット	6573 1	
6			
7	広場の中央に立派な噴水がある		
8	NOTICE	6471 280	
9	『幸運の噴水にガルドを投げ入れましょう』		linebreak
	噴水の中に小銭が沈んでいます		linebreak
	持っていきますか？		
10	select	6468 137	
11	{03:0}　ありがたく頂きます　		linebreak
	　そんなみみっちいマネはしない　		
12	NOTICE	6471 280	
13	１００ガルド、いただいてしまいました		linebreak
	なんだか自分がとても小さな人間のように思えました		
14			
15	『幸運の噴水にガルドを投げ入れましょう』		linebreak
	････{Char:01}がガルドをいただいてしまったため		linebreak
	噴水には１ガルドも入っていない････		
16	{Char:1000}	6471 16	
17	これは！	6483 8	
18	NOTICE	6471 280	
19	ＴＯＤ２の追加クイズ問題を見つけた！		
20	NOTICE	6471 280	
21	クイズ本に新しいジャンルが追加されました	6483 12	
22			
23	広告が貼ってある		linebreak
	『コングマン自伝・俺と拳　大好評発売中！』		
24			
25	『万雑貨・新鮮な食材のお求めはこちらで！』		
26	NOTICE	6471 280	
27	{Item:10}を手に入れました		
28			
29	門の先に立派な庭が見える		linebreak
	ここは大金持ちの家なのだろう		
30			
31	ここはノイシュタットの街です。		pagebreak
	1ガルド		linebreak
	１ガルド		linebreak
	1000年前		linebreak
	千年前		
32	{Char:01}	6468 29	
33	あはははっ！		linebreak
	ねぇ、あの顔見た!?		
34	{Char:03}	6470 55	
35	金を渡すときだろ？		linebreak
	苦虫噛みつぶしたような顔してたな		
36	{Char:02}	6471 14	
37	これで、よかったのよね		linebreak
	{Char:04}？		
38	{Char:04}	6481 269	
39	････おまえたちにしては、上出来だ		
40	{Char:03}	6470 55	
41	さて、これでヒマもつぶせたことだし		linebreak
	船着き場に行ってみるか？		
42	{Char:01}	6468 29	
43	うん、そうだね！		
44	おじさん	6471 290	
45	貧民層のオレたちが		linebreak
	ボロボロになったこの街を		linebreak
	建てなおしたんだぜ		
46	おじさん	6471 290	
47	富豪層のヤツらは		linebreak
	金がなくなったとたん		linebreak
	なにも、できなくなっちまった		
48	おじさん	6471 290	
49	金がなくても生きてきたオレたちは		linebreak
	街がボロボロになっても		linebreak
	いつもどおり生きてこられたのさ		
50	{Char:03}	6470 55	
51	金があることが幸せじゃねえ････		linebreak
	つまり、貧しくても		linebreak
	いいヨメをさがせってことだ		
52	{Char:01}	6468 29	
53	なんか、ビミョーに		linebreak
	ズレてる気がするんだけど････		
54	おじさん	6471 290	
55	ノイシュタットは		linebreak
	昔ほど豊かじゃなくなったが		linebreak
	人の心は逆に豊かになった気がするな		
56	おじさん	6471 290	
57	いくら豊かでも		linebreak
	金持ちだけが幸せになれる街なんか		linebreak
	もう、たくさんだ		
58	おじさん	6471 290	
59	貧しくても		linebreak
	みんなで支えあって生きていく････		linebreak
	そんな街であってほしいな		
60	おじさん	6471 290	
61	金持ち連中と、おれたち労働者が		linebreak
	それなりに平等に暮らしてるなんて		linebreak
	昔じゃ、信じられない話だよ		
62	おじさん	6471 290	
63	十八年前の、あの騒乱････		linebreak
	たくさんのものを失ったけど		linebreak
	だからこそ、今の幸せがあるんだよな		
64	{Char:01}	6468 29	
65	失ったもの････		linebreak
	それと引き換えに、手に入れた幸せ････		linebreak
