0			
1	ダイクロフト	6722 1	
2	ダイクロフト	6722 1	
3			
4	{03:0}ここはベルクラント・ミクトラン部屋です		
5			
6	{03:0}ＴＯＤ２フラグを変えますか？	6476 9	pagebreak
			
7	{Char:1000}	6471 16	
8	{03:0}{Num:101300} : カーレルの死		linebreak
	{Num:20000} : 第２章		linebreak
	{Num:30000} : 第３章		linebreak
	{Num:40000} : 第４章		
9	{03:0}時代を変更しました	6476 12	
10	{03:0}変更しませんでした	6476 13	
11			
12	{Char:01}	6468 29	
13	いた！		linebreak
	ディムロスさんたちだ！		
14	カーレル	6728 149	
15	ミクトラン、覚悟ッ!!		
16	ミクトラン		
17	ぐおおぉぉぁぁぁッ!!		
18	ミクトラン	6774 16	
19	私とて天上の王と呼ばれた男		linebreak
	ムダ死にはしないッ！		
20	カーレル	6728 149	
21	ぐああああぁっ！		
22	カーレル	6728 149	
23	････離しは････ゲフッ！		linebreak
	････････離しは････しない！		
24	ミクトラン	6774 16	
25	うぐあああぁぁーーッ!!!!		
26	{Char:06}	6481 237	
27	兄さんっ！		linebreak
	しっかりして、兄さんっ！		
28	カーレル	6728 149	
29	{Char:06}････		linebreak
	････ハハ、ヘンだな････		linebreak
	幻聴････か？		
30	カーレル	6728 149	
31	････いつも････なら････		linebreak
	兄貴って････		
32	{Char:06}	6481 237	
33	しゃべっちゃダメ、傷口が広がる！		
34	カーレル	6728 149	
35	････どうした、{Char:06}？		linebreak
	なに････泣いてんだ････？		
36	カーレル	6728 149	
37	また････だれかに････いじめられた････か？		linebreak
	････あんし････ん････しろ････		linebreak
	････にいちゃん････が････まも････て････		
38	{Char:06}	6481 237	
39	しゃべっちゃ、ダメだってばッ!!		
40	カーレル	6728 149	
41	････にいちゃ････････は････		linebreak
	････････いつ････も････		linebreak
	････おま････え････････		
42	カーレル	6728 149	
43	････いっ････しょ････		linebreak
	････････だ････････		linebreak
	････････		
44	{Char:06}	6481 237	
45	兄さん････？		
46	{Char:06}	6481 237	
47	兄さん！		linebreak
	目を覚まして、兄さんッ!!		
48	ディムロス	6728 151	
49	{Char:06}････		linebreak
	････カーレルは、もう････		
50	{Char:06}	6481 237	
51	････にい････さ････		
52	{Char:06}	6481 237	
53	兄さぁぁぁーーーんッ!!!!		
54	sx = %d	6468 244	
55	sy = %d	6468 245	
56	xl = %d	6468 246	
57	yl = %d	6468 247	
58	いってらっしゃいませ	6468 248	
59	{0B:01}{143408c0}{0B:00}ガルドになりますが	6468 249	linebreak
	お泊まりになりますか？		
60	お泊まりになりますか？	6468 250	
61	select	6468 137	
62	{03:0}　はい　	6468 252	linebreak
	　いいえ　		
63	ごゆっくりお休みください	6468 253	
64	おはようございます	6468 254	
65	お金が足りません	6468 255	
66	またのおこしをお待ちしております	6468 256	
67	set_parameter( myself, C_PARTY, 0 );	6468 257	
68	wait_map_scroll();	6468 258	
69	exit-party_togather( short spd )	6468 259	
70	次のイベントは宿屋で発生します	6468 260	linebreak
	宿屋への誘導メッセージ		
71	次のイベントも宿屋で発生します	6468 261	linebreak
	宿屋への誘導メッセージ		
72	次のイベントは神殿の門で発生します	6468 262	linebreak
	神殿への誘導メッセージ		
73	次のイベントは遺跡の入口で発生します	6468 263	linebreak
	遺跡への誘導メッセージ		
74	次のイベントは村の中で発生します	6468 264	linebreak
	村の中への誘導メッセージ		
75	次のイベントは池付近で発生します	6468 265	linebreak
	池への誘導メッセージ		
76	次のイベントはスタンの家で発生します	6468 266	linebreak
	スタンの家への誘導メッセージ		
77	次のイベントはハイデルベルグ広間で発生します	6468 267	linebreak
	ハイデルベルグ城広間への誘導メッセージ		
78	次のイベントは公園付近で発生します	6468 268	linebreak
	公園付近への誘導メッセージ		
79	次のイベントは記念公園で発生します	6468 269	linebreak
	記念公園への誘導メッセージ		
80	次のイベントはハイデルベルグ城謁見の間で発生します	6468 270	linebreak
	ハイデルベルグ城謁見の間への誘導メッセージ		
81	次のイベントは城の客室で発生します	6468 271	linebreak
	客室への誘導メッセージ		
82	次のイベントは噴水広場で発生します	6468 272	linebreak
	噴水広場への誘導メッセージ		
83	次のイベントは世界地図部屋で発生します	6468 273	linebreak
	世界地図部屋への誘導メッセージ		
84	次のイベントはレアルタ資料室で発生します	6468 274	linebreak
	レアルタ資料室への誘導メッセージ		
85	次のイベントは作戦室で発生します	6468 275	linebreak
	作戦室への誘導メッセージ		
86			
87	debug	6468 277	
88	debug	6468 277	
89	時系列に対応するメッセージはありません	6468 279	
90	debug	6468 277	
91	この時系列のシナリオは、十年後のストレイライズ大神殿町キャラシナリオテキスト	6468 281	linebreak
	「1500X_??.STX」に記載しています		
92	debug	6468 277	
93	この時系列では参拝客は神殿内に配置しないので	6468 283	linebreak
	話しかけることはできない		
94	debug	6468 277	
95	この時系列のシナリオは、十年後のストレイライズ大神殿町キャラシナリオテキスト	6468 281	linebreak
	「1500X_??.STX」に記載しています		
96	notice	6468 286	
97	{1625c2c0}を手に入れました	6509 78	
98	notice	6468 286	
99	{Item:4294967295}を手に入れました	6468 289	
100	notice	6468 286	
101	{1625cac0}がありましたが	6509 82	linebreak
	いっぱいで持てませんでした		
102	notice	6468 286	
103	{1625cec0}を受け取りましたが	6509 84	linebreak
	いっぱいで持てませんでした		
104	notice	6468 286	
105	何もありません	6468 295	
