0			
1	ハイデルベルグ城	6613 1	
2	ハイデルベルグ城	6613 1	
3			
4	ここはハイデルベルグ城一階廊下Ａです		
5			
6	ＴＯＤ２フラグを変えますか？	6471 367	pagebreak
			
7	{Char:1000}	6471 16	
8	{03:0}{Num:10000} : 第１章	6483 20	linebreak
	{Num:20000} : 第２章		linebreak
	{Num:30000} : 第３章		linebreak
	{Num:40000} : 第４章		
9	時代を変更しました	6471 370	
10	変更しませんでした	6468 134	
11			
12	{184464c0}	6471 373	
13	包丁人		
14	料理しているか？		linebreak
	包丁は使っているか？		
15	包丁人	6616 13	
16	{Item:117}を持っているな		
17	包丁人	6616 13	
18	{Item:118}を持っているな		
19	包丁人	6616 13	
20	{Item:119}を持っているな		
21	包丁人	6616 13	
22	{Item:120}を持っているな		
23	notice	6468 286	
24	{Char:01}たちは		linebreak
	称号「{Item:2123}」を得ました		
25	sx = %d	6468 244	
26	sy = %d	6468 245	
27	xl = %d	6468 246	
28	yl = %d	6468 247	
29	いってらっしゃいませ	6468 248	
30	{0B:01}{143408c0}{0B:00}ガルドになりますが	6468 249	linebreak
	お泊まりになりますか？		
31	お泊まりになりますか？	6468 250	
32	select	6468 137	
33	{03:0}　はい　	6468 252	linebreak
	　いいえ　		
34	ごゆっくりお休みください	6468 253	
35	おはようございます	6468 254	
36	お金が足りません	6468 255	
37	またのおこしをお待ちしております	6468 256	
38	set_parameter( myself, C_PARTY, 0 );	6468 257	
39	wait_map_scroll();	6468 258	
40	exit-party_togather( short spd )	6468 259	
41	次のイベントは宿屋で発生します	6468 260	linebreak
	宿屋への誘導メッセージ		
42	次のイベントも宿屋で発生します	6468 261	linebreak
	宿屋への誘導メッセージ		
43	次のイベントは神殿の門で発生します	6468 262	linebreak
	神殿への誘導メッセージ		
44	次のイベントは遺跡の入口で発生します	6468 263	linebreak
	遺跡への誘導メッセージ		
45	次のイベントは村の中で発生します	6468 264	linebreak
	村の中への誘導メッセージ		
46	次のイベントは池付近で発生します	6468 265	linebreak
	池への誘導メッセージ		
47	次のイベントはスタンの家で発生します	6468 266	linebreak
	スタンの家への誘導メッセージ		
48	次のイベントはハイデルベルグ広間で発生します	6468 267	linebreak
	ハイデルベルグ城広間への誘導メッセージ		
49	次のイベントは公園付近で発生します	6468 268	linebreak
	公園付近への誘導メッセージ		
50	次のイベントは記念公園で発生します	6468 269	linebreak
	記念公園への誘導メッセージ		
51	次のイベントはハイデルベルグ城謁見の間で発生します	6468 270	linebreak
	ハイデルベルグ城謁見の間への誘導メッセージ		
52	次のイベントは城の客室で発生します	6468 271	linebreak
	客室への誘導メッセージ		
53	次のイベントは噴水広場で発生します	6468 272	linebreak
	噴水広場への誘導メッセージ		
54	次のイベントは世界地図部屋で発生します	6468 273	linebreak
	世界地図部屋への誘導メッセージ		
55	次のイベントはレアルタ資料室で発生します	6468 274	linebreak
	レアルタ資料室への誘導メッセージ		
56	次のイベントは作戦室で発生します	6468 275	linebreak
	作戦室への誘導メッセージ		
57			
58	debug	6468 277	
59	debug	6468 277	
60	時系列に対応するメッセージはありません	6468 279	
61	debug	6468 277	
62	この時系列のシナリオは、十年後のストレイライズ大神殿町キャラシナリオテキスト	6468 281	linebreak
	「1500X_??.STX」に記載しています		
63	debug	6468 277	
64	この時系列では参拝客は神殿内に配置しないので	6468 283	linebreak
	話しかけることはできない		
65	debug	6468 277	
66	この時系列のシナリオは、十年後のストレイライズ大神殿町キャラシナリオテキスト	6468 281	linebreak
	「1500X_??.STX」に記載しています		
67	notice	6468 286	
68	{1625bac0}を手に入れました	6470 116	
69	notice	6468 286	
70	{Item:4294967295}を手に入れました	6468 289	
71	notice	6468 286	
72	{1625c2c0}がありましたが	6470 120	linebreak
	いっぱいで持てませんでした		
73	notice	6468 286	
74	{1625c6c0}を受け取りましたが	6470 122	linebreak
	いっぱいで持てませんでした		
75	notice	6468 286	
76	何もありません	6468 295	
77			
78	よく手入れされた武器が並んでいる		linebreak
	どれもこれも高級品のようだ		
79			
80	有事の際に使われるのだろう		linebreak
	実戦仕様の武器が並んでいる		
81			
82	鋭く研ぎすまされた武器だ		linebreak
	一流の鍛冶士の手によるものだろう		
83			
84	この武器にはちゃんと刃が付いている		linebreak
	美術品ではなく、本物なのだろう		
85			
86	ハイデルベルグ城の兵士たちが使う武器だ		linebreak
	刃は、くもりひとつ無く研ぎすまされている		
87			
88	巨大な板金鎧だ		linebreak
	とっても重そう････		
89			
90	実戦仕様の鎧だ		linebreak
	非常に手の込んだ造りをしている		
91			
92	板金を打ち広げて作った全身型の鎧だ		linebreak
	ずいぶん手が込んでいるが		linebreak
	一着、いくらするのだろうか････		
93			
94	本物の全身鎧だ		linebreak
	圧倒的な威圧感を感じる････		
95			
96	鎧が並べられている		linebreak
	美術品ではなく、実戦仕様の本物のようだ		
97			
98	年代物の品のようだ		linebreak
	････壊さないように気をつけよう		
99			
100	細々した品が並んでいる		linebreak
	どれもこれも非常に高価な物のようだ		
101			
102	さすがに王城		linebreak
	小物のひとつひとつが素晴らしい出来ばえだ		
103			
104	素晴らしい品々が並べられている････		
105			
106	アンティークだろうか		linebreak
	年代物の品々が並んでいる		
