0			
1	アクアヴェイル		
2	アクアヴェイル	6777 1	
3	アクアヴェイル	6777 1	
4			
5	『創業三百年		linebreak
	　モリュウ領時代から続く伝統の店		linebreak
	　万屋・モリュウはこちら！』		
6			
7	奇妙な形の街灯だ		linebreak
	トーローと言う名前らしい		
8	{Char:01}	6468 29	
9	小魚がたくさんいるね		linebreak
	これ、食べるのかなぁ？		
10	{Char:03}	6470 55	
11	ハハハ！		linebreak
	これはキンギョスクイっていう		linebreak
	この地方独特の遊びだぜ		
12			
13	不思議な形の植木が並んでいる		
14	おばさん	6471 24	
15	ここは他の国とは交流を持たず		linebreak
	独特の文化を育んできた国なのさ		
16	おばさん	6471 24	
17	まわりを海に囲まれてるからね		linebreak
	よそから人が来るのも、まれなことだよ		
18	おばさん	6471 24	
19	おんや、あんたたち		linebreak
	アクアヴェイルの人間じゃないね		linebreak
	その格好を見りゃすぐわかるよ		
20	{Char:01}	6468 29	
21	そういや、ここの人たちって		linebreak
	変わった服を着てるよね		
22	{Char:01}	6468 29	
23	昔、父さんに		linebreak
	東の国は文化が違うって		linebreak
	教えてもらったことがあるけど････		
24	茶店		
25	お買い物のついでに、お茶はどないどすか？		
26	まいどおおきに		
27	ほな、また		
28	茶店	6777 24	
29	お客		
30	うむ、この風味････		linebreak
	やはりお茶は、これにかぎりますな		
31	{Char:01}	6468 29	
32	なになに、これって		linebreak
	そんなにおいしいの!?		linebreak
	それじゃ、いただきまーす！		
33	{Char:01}	6468 29	
34	････うげぇ～～～！		linebreak
	にがーーーーい！		linebreak
	お水、お水ちょうだい！		
35	お客	6777 29	
36	ほっほっほ		linebreak
	この風味、異国の方には		linebreak
	少々きついかもしれませんな		
37	お客	6777 29	
38	ずずずずずぅぅぅ～		
39	お客	6777 29	
40	やはり、お茶はいい		linebreak
	こうしていると気持ちが		linebreak
	ほんのりと安らいできますな		
41	{Char:01}	6468 29	
42	どれどれ、オレにも飲ませてよ		linebreak
	ずずずずずぅぅぅ～		
43	{Char:01}	6468 29	
44	うげっ！に、苦いッ！		linebreak
	ペッ、ペッ、ペッ！		
45	魚屋		
46	どうでぇ、このイキのよさ！		linebreak
	みんな近海でとれた		linebreak
	ピッチピチの天然モノよ！		
47	またよろしくたのむぜ		
48	しけてんな！なんか買えよ		
49	魚屋	6777 45	
50	おみやげ屋　トウケイ		
51	寄ってらっしゃい、見てらっしゃい		linebreak
	珍品やレアものがあるよ		
52	今後ともどうかごひいきに！		
53	またどうぞ	6511 188	
54	おみやげ屋　トウケイ	6777 50	
55	食材屋	6472 4	
56	なんかこうておくれやす		
57	まいどおおきに	6777 26	
58	ほな、また	6777 27	
59	食材屋	6472 4	
60	子供	6474 58	
61	コン、コン、コン♪		linebreak
	フシギな目をした男の子		linebreak
	また今度、いっしょに遊んでね		
62	子供	6474 58	
63	フシギな目をした男の子		linebreak
	よかったら、いっしょに遊ばない？		
64	子供	6474 58	
65	なわとび、ケン玉、いろいろあるよ		linebreak
	コン、コン、コン♪		
66	{Char:01}	6468 29	
67	今は遊ぶ時間がないんだ		linebreak
	だけど、また来るから、その時遊ぼう		linebreak
	････約束するよ！		
68	自由を愛する男		
69	俺もお前も、常に自由な風だ････		linebreak
	俺を縛りつける日常なんて		linebreak
	今すぐにＢＹＥだぜ････		
70	自由を愛する男	6777 68	
71	俺は気ままに生きる････		linebreak
	さしずめＲＯＰＥのキレたＫＩＴＥさ		linebreak
			
72	自由を愛する男	6777 68	
73	感じるかい？　熱いＢＥＡＴ！		linebreak
	信じるかい？　燃え上がるＰＡＳＳＩＯＮ！		linebreak
	俺たちを突き動かすものはソレさ！		
74	自由を愛する男	6777 68	
75	････そうさ、俺は････		linebreak
	････「自由を愛する男」････		linebreak
	････誰ともなく、そう呼んだ男････		
76	自由を愛する男	6777 68	
77	俺がこのＢＡＹに		linebreak
	たどり着いたのはいつのことか････		
78	自由を愛する男	6777 68	
79	いや････記憶なんて意味がない････		linebreak
	記憶という名のＤＩＡＲＹをちまちまと		linebreak
	つけているヤツほど早く逝っちまうもんさ････		
80	自由を愛する男	6777 68	
81	なあ････他人が決めたＲＯＵＴＥをなぞって楽しいか？		linebreak
	俺たちが持つべきは、束縛という鎖を断ち切る勇気と		linebreak
	自分に対しての称賛と熱いＳＯＵＬ････そう思わないか？		
82	select	6468 137	
83	{03:0}　何を言っているかわからない　		linebreak
	　そうは思わない　		linebreak
	　そう思う　		
84	自由を愛する男	6777 68	
85	いつだってそうさ････		linebreak
	俺の心に吹きすさぶ、孤独という名の海風････		linebreak
	しかし、それは心地良い風さ････		
86	自由を愛する男	6777 68	
87	他人となれ合い、理解したふりをする孤独な猿芝居････		linebreak
	もうごめんさ････		linebreak
	それよりも････俺は自由であることを選択する････		
88	自由を愛する男	6777 68	
89	孤独という名の海風は		linebreak
	俺の心の傷を辛く刺激しやがる････		linebreak
	深く深く････えぐるように････		
90	自由を愛する男	6777 68	
91	だが、覚えておいてくれ････		linebreak
	傷つくたびに、心ってのは強くたくましくなる････		linebreak
	それを、覚えておいてくれ････		
92	自由を愛する男	6777 68	
93	魂がＳＹＮＣＨＲＯＮＩＺＥする････		linebreak
	それが大切さ････		linebreak
	人生という名の交差点････人は何のために出会うのか････		
94	自由を愛する男	6777 68	
95	魂がＳＹＮＣＨＲＯＮＩＺＥできたなら････		linebreak
	俺はお前に何かを与えることができるはずさ････		linebreak
	それまで、忘れないでくれ････		
96	自由を愛する男	6777 68	
97	称号ってヤツ････疑問を感じないか？		linebreak
	自分を称えるものが		linebreak
	他人から押し付けられたものって事に疑問を感じないか？		linebreak
	もう一度言おう････感じないか？　疑問を！		
98	自由を愛する男	6777 68	
99	称号ですら俺たちを縛る事はできない････		linebreak
	そう！　俺は「自由を愛する男」････		
100	自由を愛する男	6777 68	
101	････それは宿命（サガ）なのさ		linebreak
	決めるんだ････自分自身の手でな！		
102	自由を愛する男	6777 68	
103	俺ができるのは、ちょっとした後押しだけさ････		linebreak
	与えるのは「自由称号」････後はおまえら次第さ！		linebreak
	決めな！　世界にたった一人しかいない自分のために！		
104	自由を愛する男	6777 68	
105	{Char:01}よ、ＳＯＵＬを解き放て！		linebreak
	身体は束縛できても、ＳＯＵＬは縛れない		linebreak
	････永遠にな！		
106	{Char:01}	6468 29	
107	なんか････圧倒されるなぁ････		
108	自由を愛する男	6777 68	
109	{Char:02}よ、人はいつだって自由だぜ！		linebreak
	もし仮に、自由な心を奪われたとしたら････		linebreak
	そこで････ＴＨＥ　ＥＮＤさ････		
110	{Char:02}	6471 14	
111	････不思議な人ですね････		
112	自由を愛する男	6777 68	
113	{Char:03}よ、窓を壊してまわれ！		linebreak
	盗んだ船で海を行け！　行く先もわからぬまま！		linebreak
	朝日のまだ昇らない、ほの暗い闇夜の中を････		
114	{Char:03}	6470 55	
115	なんだよ････そりゃ････		
116	自由を愛する男	6777 68	
117	{Char:04}よ、人のキラメキなんて一瞬さ！		linebreak
	しょせんは、一夜のＨＥＡＶＥＮ！		linebreak
	なまぬるい日常なんかいらねぇ！　時よ輝け！		
118	{Char:04}	6481 269	
119	････ふぅ････		
120	自由を愛する男	6777 68	
121	{Char:05}よ、自分の可能性を信じろ！		linebreak
	道は無限に分岐している！		linebreak
	俺たちにできることは		linebreak
	ＮＯＮＳＴＯＰで突っ走ることだけさ････		
122	{Char:05}	6481 239	
123	････酒でも飲んでるのかい？		
124	自由を愛する男	6777 68	
125	{Char:06}、勝手にしやがれ！		
126	{Char:06}	6481 237	
127	なによ！　それは！		
128	自由を愛する男	6777 68	
129	この身体がひと時の借り物の器であるように････		linebreak
	この称号も一瞬の光かもしれねぇ････		linebreak
	光が弱くなったり････消えそうな時は････		
130	自由を愛する男	6777 68	
131	もう一度、俺のところに来な！		linebreak
	熱いＳＯＵＬを忘れそうな時、俺のところに来な！		linebreak
	もう一度、吹き込んでやるぜ････自由の光ってヤツをな！		
132	自由を愛する男	6777 68	
133	いつだってそうさ････	6777 85	linebreak
	俺の心に吹きすさぶ、孤独という名の海風････		linebreak
	しかし、それは心地良い風さ････		
134	自由を愛する男	6777 68	
135	他人となれ合い、理解したふりをする孤独な猿芝居････	6777 87	linebreak
	もうごめんさ････		linebreak
	それよりも････俺は自由であることを選択する････		
136	自由を愛する男	6777 68	
137	孤独という名の海風は	6777 89	linebreak
	俺の心の傷を辛く刺激しやがる････		linebreak
	深く深く････えぐるように････		
138	自由を愛する男	6777 68	
139	だが、覚えておいてくれ････	6777 91	linebreak
	傷つくたびに、心ってのは強くたくましくなる････		linebreak
	それを、覚えておいてくれ････		
140	自由を愛する男	6777 68	
141	････はじまりはいつも突然さ････		linebreak
	そして、終わりがはじまるのさ････		
142	自由を愛する男	6777 68	
143	自由は無限じゃない･･･無秩序も自由と違う････		linebreak
	自分が一度思った「自由」だって、疑ってみることさ････		linebreak
	「本当の自由」とは違うってな････		
144	自由を愛する男	6777 68	
145	変わりつづけるのが人の宿命（サガ）ならば････		linebreak
	ＰＯＬＩＣＹを変えるのも悪くはないさ････		linebreak
	誰もそいつを責めやしないぜ････		
146	自由を愛する男	6777 68	
147	さあ、誰の自由称号を変えたいんだ？		pagebreak
			
148	{03:0}{Char:04}		linebreak
	{Char:05}		linebreak
	{Char:06}		linebreak
	前のページ		
149	{03:0}{Char:01}		linebreak
	{Char:02}		linebreak
	{Char:03}		linebreak
	次のページ		
150	select	6468 137	
151	自由を愛する男	6777 68	
152	変えないのか････		linebreak
	まあ、それも自由ってやつさ		
153	自由を愛する男	6777 68	
154	そいつは今、いないぜ！		linebreak
	ＬＯＳＴしてるぜ！		
155	自由を愛する男	6777 68	
156	ＯＫ！　{152470c0}は		linebreak
	今から「{16a000082472cac0}」だぜ！		linebreak
	その称号であることを何者も束縛しないさ････		
157	町大工のゲンさん		
158	おう！		linebreak
	モノ作ってるか？		
159	町大工のゲンさん	6777 157	
160	オレっちは家を建てるぜ！		linebreak
	建てまくってるぜ！		linebreak
	お前ら、モノ作ってるか？		
161	町大工のゲンさん	6777 157	
162	お前らが、どれくらいモノ作りが好きか		linebreak
	オレっちの眼力で見抜いてやるぜ！		
163	町大工のゲンさん	6777 157	
